#Date     	Time    	T IR	T Sens	Mag  	Hz   	Alt	Azi  	Lat    	Lon   	SL m
2018-09-01 	23:50:04	-0.65	26.05	20.73	0.655	54	225	38:21:47,20295	-4:54:6,14362	737
2018-09-01 	23:50:05	-0.65	26.05	20.73	0.655	54	226	38:21:47,20298	-4:54:6,14369	737
2018-09-01 	23:50:06	-0.61	26.09	20.73	0.655	54	226	38:21:47,20298	-4:54:6,14376	737
2018-09-01 	23:50:07	-0.57	26.09	20.73	0.655	54	225	38:21:47,20302	-4:54:6,14383	737
2018-09-01 	23:50:08	-0.57	26.09	20.73	0.655	54	226	38:21:47,20306	-4:54:6,1439	737
2018-09-01 	23:50:09	-0.61	26.09	20.73	0.655	54	226	38:21:47,20306	-4:54:6,14398	737
2018-09-01 	23:50:10	-2.51	26.09	20.73	0.655	78	226	38:21:47,20306	-4:54:6,14398	737
2018-09-01 	23:50:11	-4.57	26.03	20.73	0.655	82	131	38:21:47,20306	-4:54:6,14394	737
2018-09-01 	23:50:12	-4.61	26.11	20.73	0.655	82	131	38:21:47,20306	-4:54:6,1439	737
2018-09-01 	23:50:13	-4.65	26.09	20.6	0.738	82	132	38:21:47,20302	-4:54:6,14387	737
2018-09-01 	23:50:14	-4.61	26.11	20.6	0.738	82	130	38:21:47,20302	-4:54:6,14387	737
2018-09-01 	23:50:15	-4.65	26.13	20.6	0.738	82	130	38:21:47,20302	-4:54:6,14387	737
2018-09-01 	23:50:16	-4.69	26.09	20.6	0.738	82	128	38:21:47,20302	-4:54:6,1439	737
2018-09-01 	23:50:17	-4.53	26.09	20.6	0.738	82	130	38:21:47,20428	-4:54:6,14106	737
2018-09-01 	23:50:18	-4.45	26.11	20.6	0.738	82	130	38:21:47,20799	-4:54:6,1402	737
2018-09-01 	23:50:19	-4.65	26.11	20.6	0.738	82	130	38:21:47,20712	-4:54:6,14056	737
2018-09-01 	23:50:20	-4.65	26.13	20.6	0.738	82	129	38:21:47,2036	-4:54:6,14365	737
2018-09-01 	23:50:21	-3.07	26.13	20.6	0.738	69	71	38:21:47,20237	-4:54:6,14459	737
2018-09-01 	23:50:22	-3.15	26.13	20.6	0.738	64	71	38:21:47,19996	-4:54:6,14941	737
2018-09-01 	23:50:23	-3.07	26.15	20.51	0.802	64	71	38:21:47,19697	-4:54:6,1529	737
2018-09-01 	23:50:24	-3.07	26.13	20.51	0.802	64	70	38:21:47,19812	-4:54:6,15618	737
2018-09-01 	23:50:25	-3.11	26.13	20.51	0.802	64	72	38:21:47,19845	-4:54:6,16187	737
2018-09-01 	23:50:26	-3.15	26.15	20.51	0.802	64	72	38:21:47,19859	-4:54:6,16054	737
2018-09-01 	23:50:27	-3.11	26.13	20.51	0.802	64	70	38:21:47,19434	-4:54:6,16201	737
2018-09-01 	23:50:28	-3.19	26.15	20.51	0.802	65	71	38:21:47,19359	-4:54:6,1637	737
2018-09-01 	23:50:29	-3.15	26.13	20.51	0.802	65	71	38:21:47,19359	-4:54:6,1654	737
2018-09-01 	23:50:30	-3.03	26.15	20.51	0.802	64	71	38:21:47,19344	-4:54:6,16597	737
2018-09-01 	23:50:31	2.13	26.11	20.51	0.802	38	71	38:21:47,19348	-4:54:6,16608	737
2018-09-01 	23:50:32	2.31	26.11	20.51	0.802	44	67	38:21:47,19344	-4:54:6,16615	737
2018-09-01 	23:50:33	2.39	26.15	20.04	1.236	45	67	38:21:47,19344	-4:54:6,16619	737
2018-09-01 	23:50:34	2.35	26.13	20.04	1.236	45	67	38:21:47,19344	-4:54:6,16615	737
2018-09-01 	23:50:35	2.21	26.11	20.04	1.236	45	67	38:21:47,19344	-4:54:6,16612	737
2018-09-01 	23:50:37	2.35	26.13	20.04	1.236	45	67	38:21:47,19344	-4:54:6,16608	737
2018-09-01 	23:50:38	2.17	26.11	20.04	1.236	45	66	38:21:47,19344	-4:54:6,16604	737
2018-09-01 	23:50:39	2.27	26.11	20.04	1.236	45	67	38:21:47,19352	-4:54:6,16604	737
2018-09-01 	23:50:40	2.25	26.15	20.04	1.236	45	66	38:21:47,19355	-4:54:6,16601	737
2018-09-01 	23:50:41	3.49	26.13	20.04	1.236	45	66	38:21:47,19604	-4:54:6,16514	737
2018-09-01 	23:50:42	8.83	26.13	19.31	2.421	28	69	38:21:47,19596	-4:54:6,16727	737
2018-09-01 	23:50:43	8.75	26.11	19.3	2.443	28	69	38:21:47,19953	-4:54:6,16838	737
2018-09-01 	23:50:44	8.83	26.15	19.31	2.421	28	69	38:21:47,19884	-4:54:6,1627	737
2018-09-01 	23:50:45	8.93	26.13	19.31	2.421	28	69	38:21:47,19863	-4:54:6,16259	737
2018-09-01 	23:50:46	8.93	26.13	19.3	2.443	28	69	38:21:47,19492	-4:54:6,17062	737
2018-09-01 	23:50:47	8.89	26.17	19.31	2.421	28	68	38:21:47,19222	-4:54:6,17843	737
2018-09-01 	23:50:48	8.89	26.13	19.31	2.421	28	69	38:21:47,19139	-4:54:6,18361	737
2018-09-01 	23:50:49	8.93	26.15	19.31	2.421	28	69	38:21:47,19074	-4:54:6,18689	737
2018-09-01 	23:50:50	8.97	26.13	19.31	2.421	28	69	38:21:47,1902	-4:54:6,19016	737
2018-09-01 	23:50:51	9.03	26.17	19.3	2.443	28	69	38:21:47,1893	-4:54:6,19592	737
2018-09-01 	23:50:52	-4.25	26.15	19.3	2.443	72	88	38:21:47,18635	-4:54:6,2001	737
2018-09-01 	23:50:53	9.47	26.15	20.11	1.159	16	226	38:21:47,18279	-4:54:6,20064	737
2018-09-01 	23:50:54	11.79	26.11	20.11	1.159	18	214	38:21:47,17739	-4:54:6,20255	737
2018-09-01 	23:50:55	11.67	26.15	20.42	0.871	18	213	38:21:47,17642	-4:54:6,20212	737
2018-09-01 	23:50:56	11.67	26.11	20.42	0.871	18	213	38:21:47,17958	-4:54:6,20136	737
2018-09-01 	23:50:57	11.65	26.15	20.42	0.871	18	213	38:21:47,18462	-4:54:6,20042	737
2018-09-01 	23:50:58	11.71	26.17	20.42	0.871	18	213	38:21:47,1892	-4:54:6,20273	737
2018-09-01 	23:50:59	11.67	26.13	20.42	0.871	18	214	38:21:47,1897	-4:54:6,20348	737
2018-09-01 	23:51:00	11.75	26.19	20.42	0.871	18	213	38:21:47,18718	-4:54:6,20104	737
2018-09-01 	23:51:01	11.71	26.13	20.42	0.871	18	213	38:21:47,18484	-4:54:6,1987	737
2018-09-01 	23:51:02	11.79	26.15	20.42	0.871	18	214	38:21:47,183	-4:54:6,19628	737
2018-09-01 	23:51:03	11.75	26.15	20.42	0.871	18	213	38:21:47,182	-4:54:6,19484	737
2018-09-01 	23:51:04	11.71	26.15	20.42	0.871	18	213	38:21:47,18146	-4:54:6,19391	737
2018-09-01 	23:51:05	6.83	26.19	20.42	0.871	32	211	38:21:47,18124	-4:54:6,1934	737
2018-09-01 	23:51:06	6.79	26.15	20.42	0.871	32	211	38:21:47,18117	-4:54:6,19312	737
2018-09-01 	23:51:07	7.05	26.17	20.47	0.832	32	212	38:21:47,18106	-4:54:6,1929	737
2018-09-01 	23:51:08	6.93	26.15	20.47	0.832	31	211	38:21:47,18102	-4:54:6,19272	737
2018-09-01 	23:51:09	6.97	26.17	20.47	0.832	32	212	38:21:47,18102	-4:54:6,19258	737
2018-09-01 	23:51:10	6.87	26.15	20.47	0.832	31	211	38:21:47,18102	-4:54:6,19254	737
2018-09-01 	23:51:11	6.93	26.15	20.47	0.832	32	211	38:21:47,18106	-4:54:6,19247	737
2018-09-01 	23:51:12	7.01	26.15	20.47	0.832	31	212	38:21:47,1811	-4:54:6,19247	737
2018-09-01 	23:51:13	6.97	26.17	20.47	0.832	31	211	38:21:47,1811	-4:54:6,1925	737
2018-09-01 	23:51:14	7.05	26.15	20.47	0.832	31	212	38:21:47,18106	-4:54:6,1925	737
2018-09-01 	23:51:15	0.29	26.17	20.47	0.832	50	206	38:21:47,18102	-4:54:6,1925	737
2018-09-01 	23:51:16	0.33	26.17	20.47	0.832	51	206	38:21:47,18099	-4:54:6,19254	737
2018-09-01 	23:51:17	0.29	26.19	20.63	0.718	51	206	38:21:47,18099	-4:54:6,19258	737
2018-09-01 	23:51:18	0.29	26.19	20.63	0.718	51	206	38:21:47,18099	-4:54:6,19265	737
2018-09-01 	23:51:19	0.25	26.17	20.63	0.718	51	206	38:21:47,18095	-4:54:6,19261	737
2018-09-01 	23:51:20	0.29	26.19	20.63	0.718	51	206	38:21:47,18088	-4:54:6,19261	737
2018-09-01 	23:51:21	0.21	26.15	20.63	0.718	52	206	38:21:47,18088	-4:54:6,19261	737
2018-09-01 	23:51:22	0.29	26.19	20.63	0.718	51	206	38:21:47,18074	-4:54:6,19186	738
2018-09-01 	23:51:23	0.21	26.19	20.63	0.718	52	206	38:21:47,19089	-4:54:6,18908	737
2018-09-01 	23:51:24	0.17	26.15	20.63	0.718	51	206	38:21:47,19668	-4:54:6,19006	738
2018-09-01 	23:51:25	-4.69	26.17	20.63	0.718	84	121	38:21:47,19485	-4:54:6,18854	738
2018-09-01 	23:51:27	-4.53	26.15	20.63	0.718	84	133	38:21:47,20021	-4:54:6,1789	737
2018-09-01 	23:51:28	-4.57	26.17	20.63	0.718	84	135	38:21:47,20932	-4:54:6,1754	737
2018-09-01 	23:51:29	-4.49	26.21	20.59	0.745	84	131	38:21:47,21018	-4:54:6,17364	737
2018-09-01 	23:51:30	-4.45	26.19	20.59	0.745	85	131	38:21:47,21047	-4:54:6,16907	737
2018-09-01 	23:51:31	-4.61	26.19	20.59	0.745	84	133	38:21:47,20558	-4:54:6,1628	737
2018-09-01 	23:51:32	-4.65	26.17	20.59	0.745	84	130	38:21:47,20219	-4:54:6,15924	737
2018-09-01 	23:51:33	-4.57	26.17	20.59	0.745	84	133	38:21:47,19528	-4:54:6,15107	737
2018-09-01 	23:51:34	-4.61	26.17	20.59	0.745	84	132	38:21:47,18804	-4:54:6,14401	737
2018-09-01 	23:51:35	-4.61	26.21	20.59	0.745	84	135	38:21:47,17508	-4:54:6,13501	737
2018-09-01 	23:51:36	-4.69	26.19	20.59	0.745	82	65	38:21:47,16778	-4:54:6,13192	738
2018-09-01 	23:51:37	-3.51	26.19	20.58	0.752	69	45	38:21:47,16457	-4:54:6,13354	738
2018-09-01 	23:51:38	-3.51	26.19	20.58	0.752	68	45	38:21:47,1636	-4:54:6,13354	738
2018-09-01 	23:51:39	-3.55	26.17	20.46	0.839	68	45	38:21:47,16306	-4:54:6,13138	738
2018-09-01 	23:51:40	-3.63	26.19	20.46	0.839	68	46	38:21:47,16169	-4:54:6,13465	738
2018-09-01 	23:51:41	-3.59	26.19	20.46	0.839	68	45	38:21:47,15528	-4:54:6,13483	738
2018-09-01 	23:51:42	-3.55	26.21	20.46	0.839	68	45	38:21:47,15467	-4:54:6,13393	737
2018-09-01 	23:51:43	-3.59	26.21	20.46	0.839	68	46	38:21:47,15467	-4:54:6,13393	737
2018-09-01 	23:51:44	-3.59	26.21	20.46	0.839	68	45	38:21:47,15406	-4:54:6,12972	737
2018-09-01 	23:51:45	-3.63	26.21	20.46	0.839	68	46	38:21:47,15035	-4:54:6,12479	737
2018-09-01 	23:51:46	-3.59	26.21	20.46	0.839	69	45	38:21:47,14996	-4:54:6,12529	737
2018-09-01 	23:51:47	1.85	26.21	20.46	0.839	47	40	38:21:47,15122	-4:54:6,12738	737
2018-09-01 	23:51:48	1.89	26.21	19.99	1.294	46	41	38:21:47,15413	-4:54:6,12547	737
2018-09-01 	23:51:49	1.89	26.19	19.99	1.294	46	41	38:21:47,15669	-4:54:6,12594	737
2018-09-01 	23:51:50	1.97	26.23	19.99	1.294	46	41	38:21:47,1614	-4:54:6,13159	737
2018-09-01 	23:51:51	1.89	26.21	19.98	1.306	46	40	38:21:47,16126	-4:54:6,13483	737
2018-09-01 	23:51:56	1.93	26.21	19.98	1.306	46	41	38:21:47,16209	-4:54:6,13922	737
2018-09-01 	23:51:57	7.95	26.21	19.59	1.871	23	52	38:21:47,16371	-4:54:6,14534	737
2018-09-01 	23:51:58	7.95	26.23	19.54	1.959	30	43	38:21:47,16374	-4:54:6,14552	737
2018-09-01 	23:51:59	7.95	26.25	19.55	1.941	30	43	38:21:47,16382	-4:54:6,14563	737
2018-09-01 	23:52:00	7.97	26.25	19.55	1.941	30	44	38:21:47,16382	-4:54:6,14567	737
2018-09-01 	23:52:01	7.97	26.25	19.54	1.959	30	43	38:21:47,1604	-4:54:6,14639	737
2018-09-01 	23:52:02	7.97	26.23	19.55	1.941	30	42	38:21:47,15975	-4:54:6,15103	737
2018-09-01 	23:52:03	8.01	26.25	19.54	1.959	29	43	38:21:47,16281	-4:54:6,1429	737
2018-09-01 	23:52:04	7.97	26.23	19.53	1.977	30	44	38:21:47,16443	-4:54:6,13778	738
2018-09-01 	23:52:05	7.95	26.25	19.54	1.959	30	43	38:21:47,16666	-4:54:6,14052	738
2018-09-01 	23:52:06	5.63	26.27	19.55	1.941	30	43	38:21:47,16806	-4:54:6,1529	738
2018-09-01 	23:52:07	-4.09	26.25	19.55	1.941	36	43	38:21:47,16702	-4:54:6,1659	738
2018-09-01 	23:52:08	10.99	26.23	19.55	1.941	58	189	38:21:47,16788	-4:54:6,17612	738
2018-09-01 	23:52:09	6.47	26.23	20.53	0.787	22	232	38:21:47,16925	-4:54:6,18761	738
2018-09-01 	23:52:11	5.93	26.25	19.92	1.38	34	3	38:21:47,16972	-4:54:6,20244	738
2018-09-02 	00:09:17	12.23	25.89	18.5	3.311	17	344	38:24:34,20821	-4:54:0,79567	696
2018-09-02 	00:09:18	12.27	25.89	18.5	3.311	17	344	38:24:34,21026	-4:54:0,79366	696
2018-09-02 	00:09:19	12.33	25.87	18.5	3.311	17	344	38:24:34,20821	-4:54:0,79132	696
2018-09-02 	00:09:20	12.27	25.89	18.5	3.311	17	344	38:24:34,20601	-4:54:0,78566	696
2018-09-02 	00:09:21	12.33	25.87	18.5	3.311	17	343	38:24:34,20306	-4:54:0,79074	696
2018-09-02 	00:09:22	12.39	25.91	18.5	3.311	17	344	38:24:34,20151	-4:54:0,79387	695
2018-09-02 	00:09:23	12.33	25.87	18.5	3.311	18	344	38:24:34,19546	-4:54:0,7718	695
2018-09-02 	00:09:24	12.27	25.89	18.5	3.311	17	343	38:24:34,19539	-4:54:0,77087	694
2018-09-02 	00:09:25	12.33	25.87	18.5	3.311	17	344	38:24:34,1906	-4:54:0,77396	694
2018-09-02 	00:09:26	12.23	25.87	18.5	3.311	17	344	38:24:34,18848	-4:54:0,77486	694
2018-09-02 	00:09:27	12.29	25.87	18.5	3.311	17	344	38:24:34,17923	-4:54:0,75798	694
2018-09-02 	00:09:28	12.39	25.87	18.5	3.311	17	343	38:24:34,18016	-4:54:0,75935	694
2018-09-02 	00:09:29	12.37	25.89	18.5	3.311	17	344	38:24:34,18441	-4:54:0,76331	694
2018-09-02 	00:09:30	5.45	25.83	18.95	2.188	36	359	38:24:34,18398	-4:54:0,76777	693
2018-09-02 	00:09:31	5.49	25.83	19.12	1.871	36	359	38:24:34,1897	-4:54:0,765	693
2018-09-02 	00:09:32	5.49	25.83	19.12	1.871	36	0	38:24:34,18942	-4:54:0,75931	693
2018-09-02 	00:09:33	5.45	25.89	19.12	1.871	36	359	38:24:34,18826	-4:54:0,75931	693
2018-09-02 	00:09:34	5.49	25.87	19.12	1.871	36	359	38:24:34,18794	-4:54:0,75816	693
2018-09-02 	00:09:35	5.45	25.89	19.12	1.871	36	359	38:24:34,18787	-4:54:0,75755	693
2018-09-02 	00:09:36	5.51	25.87	19.12	1.871	36	358	38:24:34,18808	-4:54:0,75766	693
2018-09-02 	00:09:37	5.45	25.89	19.12	1.871	36	359	38:24:34,18805	-4:54:0,75776	693
2018-09-02 	00:09:38	5.41	25.87	19.12	1.871	36	359	38:24:34,18805	-4:54:0,75773	693
2018-09-02 	00:09:39	5.45	25.87	19.12	1.871	36	359	38:24:34,18801	-4:54:0,7578	693
2018-09-02 	00:09:40	-0.73	25.83	19.23	1.69	56	4	38:24:34,18798	-4:54:0,75766	693
2018-09-02 	00:09:41	-0.77	25.87	19.51	1.306	56	4	38:24:34,18801	-4:54:0,75758	693
2018-09-02 	00:09:42	-0.77	25.87	19.5	1.318	56	4	38:24:34,18805	-4:54:0,75744	693
2018-09-02 	00:09:43	-0.85	25.83	19.5	1.318	56	4	38:24:34,18801	-4:54:0,7574	693
2018-09-02 	00:09:44	-0.77	25.83	19.51	1.306	56	4	38:24:34,18801	-4:54:0,7574	693
2018-09-02 	00:09:45	-0.85	25.87	19.5	1.318	56	4	38:24:34,18798	-4:54:0,75751	693
2018-09-02 	00:09:46	-0.85	25.83	19.5	1.318	56	4	38:24:34,18798	-4:54:0,75766	693
2018-09-02 	00:09:47	-0.85	25.83	19.5	1.318	56	4	38:24:34,1879	-4:54:0,7578	693
2018-09-02 	00:09:48	-0.89	25.89	19.5	1.318	56	4	38:24:34,1879	-4:54:0,75791	693
2018-09-02 	00:09:49	-0.81	25.83	19.5	1.318	56	4	38:24:34,18794	-4:54:0,75794	693
2018-09-02 	00:09:50	-4.21	25.83	19.6	1.202	75	187	38:24:34,1879	-4:54:0,75794	693
2018-09-02 	00:09:51	-4.17	25.83	19.6	1.202	85	197	38:24:34,1878	-4:54:0,75798	693
2018-09-02 	00:09:52	-4.13	25.83	19.66	1.138	85	198	38:24:34,18776	-4:54:0,75798	693
2018-09-02 	00:09:53	-4.13	25.87	19.66	1.138	85	197	38:24:34,18776	-4:54:0,75798	693
2018-09-02 	00:09:54	-4.01	25.87	19.66	1.138	85	197	38:24:34,19132	-4:54:0,77472	693
2018-09-02 	00:09:55	-4.09	25.83	19.66	1.138	85	196	38:24:34,19824	-4:54:0,7745	693
2018-09-02 	00:09:56	-4.09	25.87	19.67	1.127	85	194	38:24:34,19899	-4:54:0,77461	693
2018-09-02 	00:09:57	-4.21	25.87	19.66	1.138	85	197	38:24:34,19935	-4:54:0,76745	692
2018-09-02 	00:09:58	-4.21	25.81	19.66	1.138	85	196	38:24:34,1942	-4:54:0,77033	693
2018-09-02 	00:09:59	-4.09	25.83	19.66	1.138	85	197	38:24:34,19683	-4:54:0,76846	692
2018-09-02 	00:10:00	-4.09	25.81	19.66	1.138	85	194	38:24:34,19903	-4:54:0,75643	692
2018-09-02 	00:10:01	-1.75	25.81	19.61	1.191	64	189	38:24:34,2018	-4:54:0,75388	692
2018-09-02 	00:10:02	-1.83	25.81	19.61	1.191	64	190	38:24:34,19708	-4:54:0,75812	692
2018-09-02 	00:10:03	-1.87	25.81	19.61	1.191	64	189	38:24:34,19798	-4:54:0,75384	692
2018-09-02 	00:10:04	-1.79	25.81	19.61	1.191	64	190	38:24:34,19096	-4:54:0,743	692
2018-09-02 	00:10:05	-1.87	25.79	19.61	1.191	64	189	38:24:34,18823	-4:54:0,73897	692
2018-09-02 	00:10:06	-1.83	25.79	19.61	1.191	64	190	38:24:34,18517	-4:54:0,73379	691
2018-09-02 	00:10:07	-1.87	25.79	19.61	1.191	64	190	38:24:34,18466	-4:54:0,72983	691
2018-09-02 	00:10:08	-1.87	25.79	19.61	1.191	63	190	38:24:34,18358	-4:54:0,72403	691
2018-09-02 	00:10:09	-1.87	25.79	19.61	1.191	64	189	38:24:34,18438	-4:54:0,71413	691
2018-09-02 	00:10:10	-1.83	25.77	19.61	1.191	64	189	38:24:34,18384	-4:54:0,70758	691
2018-09-02 	00:10:11	4.75	25.79	19.39	1.459	45	189	38:24:34,18733	-4:54:0,70765	690
2018-09-02 	00:10:12	4.89	25.83	19.38	1.472	44	187	38:24:34,18798	-4:54:0,70945	690
2018-09-02 	00:10:13	4.71	25.79	19.38	1.472	44	188	38:24:34,18718	-4:54:0,70906	690
2018-09-02 	00:10:14	4.93	25.79	19.38	1.472	44	188	38:24:34,18751	-4:54:0,70945	690
2018-09-02 	00:10:15	4.81	25.79	19.38	1.472	44	187	38:24:34,18787	-4:54:0,70956	690
2018-09-02 	00:10:16	4.81	25.79	19.38	1.472	44	188	38:24:34,18776	-4:54:0,70942	690
2018-09-02 	00:10:17	4.75	25.79	19.38	1.472	44	188	38:24:34,18776	-4:54:0,70945	690
2018-09-02 	00:10:18	4.75	25.79	19.38	1.472	44	188	38:24:34,1878	-4:54:0,70949	690
2018-09-02 	00:10:19	4.79	25.79	19.38	1.472	44	188	38:24:34,1878	-4:54:0,70949	690
2018-09-02 	00:10:20	4.81	25.77	19.38	1.472	44	188	38:24:34,18783	-4:54:0,70945	690
2018-09-02 	00:10:21	10.95	25.77	19.38	1.472	27	187	38:24:34,18787	-4:54:0,70945	690
2018-09-02 	00:10:22	10.95	25.75	19.11	1.888	27	187	38:24:34,18787	-4:54:0,70942	690
2018-09-02 	00:10:23	10.99	25.77	19.11	1.888	26	187	38:24:34,18783	-4:54:0,70949	690
2018-09-02 	00:10:24	11.03	25.79	19.11	1.888	26	187	38:24:34,17934	-4:54:0,70448	690
2018-09-02 	00:10:25	10.99	25.77	19.11	1.888	27	187	38:24:34,1784	-4:54:0,69858	690
2018-09-02 	00:10:26	11.03	25.77	19.11	1.888	27	187	38:24:34,17282	-4:54:0,68814	690
2018-09-02 	00:10:27	11.17	25.79	19.11	1.888	27	187	38:24:34,17455	-4:54:0,6867	690
2018-09-02 	00:10:28	11.13	25.77	19.11	1.888	26	187	38:24:34,17379	-4:54:0,68954	690
2018-09-02 	00:10:29	11.13	25.81	19.11	1.888	27	187	38:24:34,17188	-4:54:0,70038	690
2018-09-02 	00:10:30	11.03	25.77	19.11	1.888	27	187	38:24:34,17163	-4:54:0,71266	690
2018-09-02 	00:10:31	10.99	25.77	19.11	1.888	25	187	38:24:34,17221	-4:54:0,72644	689
2018-09-02 	00:10:32	-4.17	25.79	19.63	1.169	86	187	38:24:34,1807	-4:54:0,73242	690
2018-09-02 	00:10:34	10.17	25.79	19.01	2.07	23	317	38:24:34,19536	-4:54:0,72122	689
2018-09-02 	00:10:35	10.13	25.75	19.02	2.051	23	317	38:24:34,19377	-4:54:0,7187	690
2018-09-02 	00:10:36	10.13	25.81	19.02	2.051	23	317	38:24:34,19636	-4:54:0,71964	690
2018-09-02 	00:10:42	10.09	25.77	19.02	2.051	23	317	38:24:34,20738	-4:54:0,7402	690
2018-09-02 	00:10:43	10.13	25.75	19.02	2.051	23	317	38:24:34,21102	-4:54:0,74311	690
2018-09-02 	00:10:44	5.41	25.77	19.02	2.051	32	323	38:24:34,21246	-4:54:0,74488	690
2018-09-02 	00:10:45	5.41	25.79	19.3	1.585	36	328	38:24:34,21591	-4:54:0,7456	690
2018-09-02 	00:10:46	5.41	25.79	19.3	1.585	36	327	38:24:34,21591	-4:54:0,7456	690
2018-09-02 	00:10:47	5.41	25.77	19.29	1.6	36	327	38:24:34,20691	-4:54:0,74372	690
2018-09-02 	00:10:48	5.49	25.77	19.3	1.585	36	327	38:24:34,19651	-4:54:0,7443	690
2018-09-02 	00:10:49	5.45	25.77	19.29	1.6	36	328	38:24:34,20043	-4:54:0,74084	690
2018-09-02 	00:10:50	5.41	25.77	19.29	1.6	36	328	38:24:34,20317	-4:54:0,74167	690
2018-09-02 	00:10:51	5.37	25.77	19.3	1.585	36	328	38:24:34,19975	-4:54:0,73951	690
2018-09-02 	00:10:52	5.37	25.79	19.29	1.6	36	327	38:24:34,19496	-4:54:0,73699	690
2018-09-02 	00:10:53	5.37	25.75	19.29	1.6	36	328	38:24:34,19183	-4:54:0,73462	690
2018-09-02 	00:10:54	4.59	25.75	19.3	1.585	31	325	38:24:34,19082	-4:54:0,73505	690
2018-09-02 	00:10:55	-0.65	25.77	19.59	1.213	56	332	38:24:34,18675	-4:54:0,73613	690
2018-09-02 	00:10:56	-0.73	25.77	19.59	1.213	55	332	38:24:34,18121	-4:54:0,73508	689
2018-09-02 	00:10:57	-0.77	25.77	19.59	1.213	56	332	38:24:34,17739	-4:54:0,73516	689
2018-09-02 	00:10:58	-0.77	25.77	19.59	1.213	56	332	38:24:34,17548	-4:54:0,73573	689
2018-09-02 	00:10:59	-0.77	25.77	19.59	1.213	56	332	38:24:34,1748	-4:54:0,73616	689
2018-09-02 	00:11:00	-0.77	25.77	19.59	1.213	56	331	38:24:34,17455	-4:54:0,73649	689
2018-09-02 	00:11:01	-0.81	25.77	19.58	1.225	56	333	38:24:34,17444	-4:54:0,73652	689
2018-09-02 	00:11:02	-0.77	25.77	19.59	1.213	55	331	38:24:34,17437	-4:54:0,73649	689
2018-09-02 	00:11:03	-0.73	25.77	19.59	1.213	55	331	38:24:34,17433	-4:54:0,73642	689
2018-09-02 	00:11:04	-0.77	25.77	19.58	1.225	56	332	38:24:34,17433	-4:54:0,73642	689
2018-09-02 	00:11:05	-4.41	25.75	19.58	1.225	87	163	38:24:34,1743	-4:54:0,73638	689
2018-09-02 	00:11:06	-4.41	25.77	19.66	1.138	87	163	38:24:34,17426	-4:54:0,73638	689
2018-09-02 	00:11:07	-4.37	25.73	19.66	1.138	87	158	38:24:34,17419	-4:54:0,73638	689
2018-09-02 	00:11:08	-4.33	25.75	19.66	1.138	87	159	38:24:34,17419	-4:54:0,73638	689
2018-09-02 	00:11:09	-4.33	25.77	19.66	1.138	87	156	38:24:34,17419	-4:54:0,73631	689
2018-09-02 	00:11:10	-4.33	25.75	19.66	1.138	87	157	38:24:34,17419	-4:54:0,73627	689
2018-09-02 	00:11:11	-4.25	25.75	19.66	1.138	87	159	38:24:34,17419	-4:54:0,7362	689
2018-09-02 	00:11:12	-4.29	25.77	19.66	1.138	87	161	38:24:34,17422	-4:54:0,73616	689
2018-09-02 	00:11:13	-4.29	25.75	19.66	1.138	87	157	38:24:34,17419	-4:54:0,73609	689
2018-09-02 	00:11:14	-4.29	25.75	19.66	1.138	87	159	38:24:34,17419	-4:54:0,73606	689
2018-09-02 	00:11:15	-2.67	25.75	19.66	1.138	65	158	38:24:34,17412	-4:54:0,73598	689
2018-09-02 	00:11:16	-2.51	25.75	19.64	1.159	67	156	38:24:34,17408	-4:54:0,73595	689
2018-09-02 	00:11:17	-2.51	25.75	19.64	1.159	67	156	38:24:34,17404	-4:54:0,73588	689
2018-09-02 	00:11:18	-2.55	25.73	19.64	1.159	67	156	38:24:34,17397	-4:54:0,7358	689
2018-09-02 	00:11:19	-2.59	25.73	19.64	1.159	67	156	38:24:34,17394	-4:54:0,73573	689
2018-09-02 	00:11:20	-2.63	25.73	19.64	1.159	67	155	38:24:34,17394	-4:54:0,7357	689
2018-09-02 	00:11:21	-2.59	25.75	19.64	1.159	67	156	38:24:34,17397	-4:54:0,73562	689
2018-09-02 	00:11:22	-2.59	25.75	19.64	1.159	67	156	38:24:34,17397	-4:54:0,73559	689
2018-09-02 	00:11:23	-2.55	25.75	19.64	1.159	67	156	38:24:34,17394	-4:54:0,73555	689
2018-09-02 	00:11:24	-2.59	25.73	19.64	1.159	67	156	38:24:34,1739	-4:54:0,73548	689
2018-09-02 	00:11:25	4.07	25.73	19.38	1.472	58	161	38:24:34,17386	-4:54:0,73544	689
2018-09-02 	00:11:26	4.07	25.73	19.38	1.472	45	156	38:24:34,17386	-4:54:0,73537	689
2018-09-02 	00:11:27	4.11	25.73	19.38	1.472	45	157	38:24:34,17383	-4:54:0,7353	689
2018-09-02 	00:11:28	4.07	25.73	19.38	1.472	45	156	38:24:34,17379	-4:54:0,73523	689
2018-09-02 	00:11:29	4.19	25.75	19.38	1.472	44	157	38:24:34,17372	-4:54:0,73516	689
2018-09-02 	00:11:30	4.01	25.71	19.38	1.472	45	157	38:24:34,17368	-4:54:0,73508	689
2018-09-02 	00:11:31	4.15	25.73	19.38	1.472	45	156	38:24:34,17368	-4:54:0,73501	689
2018-09-02 	00:11:32	4.11	25.71	19.38	1.472	45	156	38:24:34,17358	-4:54:0,73494	689
